"","X","file","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","count","log_freq","duration","length","t","log_freq_z","duration_z","length_z","rate_z"
"1702",117060,"m0001_us_m0001_00167.TextGrid",1,"ORT-MAU","IntervalTier",0,6.16,2.98,3.32,"good",4,"good",3.8961038961039,365796396,19.7175874414942,0.34,4,0.530497082992614,0.548005486755542,-0.146594444103814,-0.964071620500042,-1.74665626398552
"1703",117173,"m0001_us_m0001_00169.TextGrid",1,"ORT-MAU","IntervalTier",0,7.4,3.14,3.44,"them",5,"them",4.18918918918919,403000411,19.8144481397616,0.3,4,0.655578534875156,0.594903809206945,-0.388099807471082,-0.964071620500042,-1.59951844042397
"1704",117185,"m0001_us_m0001_00169.TextGrid",1,"ORT-MAU","IntervalTier",0,7.4,3.82,4.6,"shapes",7,"shapes",4.18918918918919,7092073,15.7744882394115,0.78,6,1.18717470537596,-1.36117688695229,2.50996455293613,0.541736877759416,-1.59951844042397
"1705",117206,"m0001_us_m0001_00169.TextGrid",1,"ORT-MAU","IntervalTier",0,7.4,5.04,5.74,"shape",12,"shape",4.18918918918919,25675227,17.0610371550251,0.7,5,2.14092077598034,-0.7382515212133,2.0269538262016,-0.211167371370313,-1.59951844042397
"1706",117228,"m0001_us_m0001_00170.TextGrid",1,"ORT-MAU","IntervalTier",0,8.96,2.56,2.87,"just",5,"just",5.24553571428571,462836169,19.9528837027797,0.31,4,0.202158271800941,0.661931982545584,-0.327723466629264,-0.964071620500042,-1.06920002357906
"1707",117258,"m0001_us_m0001_00170.TextGrid",1,"ORT-MAU","IntervalTier",0,8.96,4.3,4.47,"what",11,"what",5.24553571428571,812395582,20.5154979494479,0.17,4,1.56241906102358,0.934340346598026,-1.1729922384147,-0.964071620500042,-1.06920002357906
"1708",117285,"m0001_us_m0001_00170.TextGrid",1,"ORT-MAU","IntervalTier",0,8.96,5.83,6.24,"Iraq",17,"iraq",5.24553571428571,53491312,17.7950298061558,0.41,4,2.75851044465039,-0.382864613567254,0.276039941788907,-0.964071620500042,-1.06920002357906
"1709",117353,"m0001_us_m0001_00172.TextGrid",1,"ORT-MAU","IntervalTier",0,6.56,2.85,3.22,"World",6,"world",2.74390243902439,431934249,19.8837839332357,0.37,5,0.428868403338049,0.628475035286661,0.0345345784216387,-0.211167371370313,-2.32509680228234
"1710",117406,"m0001_us_m0001_00173.TextGrid",1,"ORT-MAU","IntervalTier",0,9.76,6.04,6.71,"Mahmoud",9,"mahmoud",4.50819672131148,846353,13.6486918092438,0.67,7,2.92267985024623,-2.39045179650149,1.84582480367615,1.29464112688915,-1.43936685628235
"1711",117450,"m0001_us_m0001_00174.TextGrid",1,"ORT-MAU","IntervalTier",0,6.96,1.53,1.97,"poem",4,"poem",5.17241379310345,8908949,16.0025668351382,0.44,4,-0.603053574692922,-1.25074506354002,0.457168964314357,-0.964071620500042,-1.10590947502965
"1712",117460,"m0001_us_m0001_00174.TextGrid",1,"ORT-MAU","IntervalTier",0,6.96,2.16,2.83,"called",6,"called",5.17241379310345,106978150,18.4881351659659,0.67,6,-0.110545357905413,-0.0472746453075195,1.84582480367615,0.541736877759416,-1.10590947502965
"1713",117533,"m0001_us_m0001_00175.TextGrid",1,"ORT-MAU","IntervalTier",0,7,2.07,2.28,"their",8,"their",6.71428571428571,782849411,20.4784509123424,0.21,5,-0.180903674589343,0.916402793770889,-0.931486875047434,-0.211167371370313,-0.331842389284013
"1714",117557,"m0001_us_m0001_00175.TextGrid",1,"ORT-MAU","IntervalTier",0,7,3.59,4.01,"them",12,"them",6.71428571428571,403000411,19.8144481397616,0.42,4,1.0073701182948,0.594903809206945,0.336416282630723,-0.964071620500042,-0.331842389284013
"1715",117717,"m0001_us_m0001_00178.TextGrid",1,"ORT-MAU","IntervalTier",0,4.36,2.24,2.58,"like",6,"like",3.44036697247706,520585287,20.0704642885042,0.34,4,-0.0480046319641422,0.718862526326158,-0.146594444103814,-0.964071620500042,-1.97545020432009
"1716",117813,"m0001_us_m0001_00180.TextGrid",1,"ORT-MAU","IntervalTier",0,6.36,2.79,3.17,"hoped",4,"hoped",3.77358490566038,5086531,15.4421066237614,0.38,5,0.381962858882095,-1.52211047990082,0.0949109192634544,-0.211167371370313,-1.80816456216401
"1717",117861,"m0001_us_m0001_00181.TextGrid",1,"ORT-MAU","IntervalTier",0,6.64,1.52,2.24,"gasoline",4,"gasoline",6.17469879518072,6179239,15.636705682693,0.72,8,-0.610871165435581,-1.42788888561372,2.14770650788523,2.04754537601888,-0.602731604036563
"1718",117945,"m0001_us_m0001_00182.TextGrid",1,"ORT-MAU","IntervalTier",0,5.8,3.06,3.89,"tracks",9,"tracks",3.62068965517241,24002303,16.9936603420418,0.83,6,0.593037808933885,-0.770874241858094,2.81184625714522,0.541736877759416,-1.88492267633916
"1719",117958,"m0001_us_m0001_00183.TextGrid",1,"ORT-MAU","IntervalTier",0,4.88,1.44,1.96,"Without",2,"without",3.48360655737705,219190105,19.2054499705959,0.52,7,-0.673411891376852,0.300037129317851,0.940179691048893,1.29464112688915,-1.9537426039594
"1720",118048,"m0001_us_m0001_00185.TextGrid",1,"ORT-MAU","IntervalTier",0,6.72,2.16,2.55,"talking",7,"talking",6.69642857142857,36617848,17.4160463297821,0.39,7,-0.110545357905413,-0.566362044379302,0.15528726010527,1.29464112688915,-0.340807223743526
"1721",118098,"m0001_us_m0001_00186.TextGrid",1,"ORT-MAU","IntervalTier",0,6.68,1.17,1.26,"Well",2,"well",5.23952095808383,362082755,19.7073833486363,0.0900000000000001,4,-0.884486841428641,0.5430648364636,-1.65600296514924,-0.964071620500042,-1.07221961602425
"1722",118357,"m0001_us_m0001_00190.TextGrid",1,"ORT-MAU","IntervalTier",0,7.24,4.75,5.23,"level",10,"level",4.83425414364641,202563642,19.1265646766163,0.48,5,1.91421064444323,0.26184219556344,0.698674327681628,-0.211167371370313,-1.27567601061276
"1723",118382,"m0001_us_m0001_00191.TextGrid",1,"ORT-MAU","IntervalTier",0,7,1.93,2.06,"look",5,"look",5.85714285714286,173043002,18.9690506880485,0.13,4,-0.290349944986567,0.185576569168057,-1.41449760178197,-0.964071620500042,-0.762154443340692
"1724",118444,"m0001_us_m0001_00192.TextGrid",1,"ORT-MAU","IntervalTier",0,5.72,2.13,2.84,"degrees",3,"degrees",3.84615384615385,28091266,17.1509692674846,0.71,7,-0.13399813013339,-0.694707903581973,2.08733016704342,1.29464112688915,-1.77173272401214
"1725",118479,"m0001_us_m0001_00193.TextGrid",1,"ORT-MAU","IntervalTier",0,4.96,1.36,1.88,"reason",3,"reason",5.24193548387097,65066679,17.9909231328243,0.52,6,-0.735952617318123,-0.288016356590856,0.940179691048892,0.541736877759416,-1.07100744988138
"1726",118538,"m0001_us_m0001_00194.TextGrid",1,"ORT-MAU","IntervalTier",0,3.72,2.23,2.76,"pinnacle",5,"pinnacle",5.91397849462366,4335248,15.2822893753263,0.53,8,-0.0558222227068013,-1.59949130601995,1.00055603189071,2.04754537601888,-0.733621206781377
"1727",118562,"m0001_us_m0001_00195.TextGrid",1,"ORT-MAU","IntervalTier",0,5,1.57,2.075,"hearts",4,"hearts",4.8,13262019,16.4004147935747,0.505,6,-0.571783211722286,-1.05811376751241,0.849615179786168,0.541736877759416,-1.29287264334393
"1728",118725,"m0001_us_m0001_00198.TextGrid",1,"ORT-MAU","IntervalTier",0,8.64,2.88,3.62,"disease",8,"disease",6.13425925925926,60540973,17.9188309334472,0.74,7,0.452321175566025,-0.322922188090084,2.26845918956887,1.29464112688915,-0.623033493765268
"1729",118937,"m0001_us_m0001_00201.TextGrid",1,"ORT-MAU","IntervalTier",0,8.72,4.76,5.72,"anxiety",13,"anxiety",5.73394495412844,9539030,16.0709023611061,0.96,7,1.92202823518589,-1.21765815017827,3.59673868808884,1.29464112688915,-0.824003576492571
"1730",119030,"m0001_us_m0001_00203.TextGrid",1,"ORT-MAU","IntervalTier",0,5.04,1.34,1.48,"There",2,"there",3.37301587301587,701170205,20.3682612186653,0.14,5,-0.75158779880344,0.863050795722904,-1.35412126094015,-0.211167371370313,-2.00926252593089
"1731",119081,"m0001_us_m0001_00204.TextGrid",1,"ORT-MAU","IntervalTier",0,7.64,3.06,3.32,"tell",6,"tell",4.18848167539267,109553730,18.5119256718059,0.26,4,0.593037808933885,-0.0357556821560884,-0.62960517083835,-0.964071620500042,-1.59987363409153
"1732",119149,"m0001_us_m0001_00205.TextGrid",1,"ORT-MAU","IntervalTier",0,6.28,2.97,3.39,"legs",7,"legs",5.57324840764331,22424518,16.9256654718097,0.42,4,0.522679492249955,-0.803796215436954,0.336416282630723,-0.964071620500042,-0.904678180990041
"1733",119184,"m0001_us_m0001_00206.TextGrid",1,"ORT-MAU","IntervalTier",0,6.64,0.93,1.21,"want",4,"want",7.07831325301205,258690345,19.3711423252383,0.28,4,-1.07210901925245,0.380262583137122,-0.508852489154715,-0.964071620500042,-0.149089378374395
"1734",119317,"m0001_us_m0001_00208.TextGrid",1,"ORT-MAU","IntervalTier",0,7.88,3.66,3.89,"they",2,"they",3.04568527918782,883223816,20.5990891987033,0.23,4,1.06209325349342,0.974813824817942,-0.8107341933638,-0.964071620500042,-2.17359254281426
"1735",119347,"m0001_us_m0001_00208.TextGrid",1,"ORT-MAU","IntervalTier",0,7.88,5.35,5.81,"about",8,"about",3.04568527918782,1226734006,20.9276211951481,0.46,5,2.38326608900277,1.13388349683638,0.577921645997991,-0.211167371370313,-2.17359254281426
"1736",119511,"m0001_us_m0001_00211.TextGrid",1,"ORT-MAU","IntervalTier",0,6.88,3.86,4.64,"fuels",7,"fuels",4.21511627906977,4657731,15.3540389776515,0.78,5,1.21844506834659,-1.56475135425625,2.50996455293613,-0.211167371370313,-1.58650224457137
"1737",119571,"m0001_us_m0001_00213.TextGrid",1,"ORT-MAU","IntervalTier",0,6.04,1.88,2.22,"when",3,"when",3.64238410596026,650621178,20.2934381229647,0.34,4,-0.329437898699862,0.826822710113874,-0.146594444103811,-0.964071620500042,-1.87403139537899
"1738",119738,"m0001_us_m0001_00216.TextGrid",1,"ORT-MAU","IntervalTier",0,8.76,5.245,6.12,"example",13,"example",4.45205479452055,132369252,18.7011059388468,0.875,7,2.30118138620485,0.0558422241550382,3.0835397909334,1.29464112688915,-1.46755182875781
"1739",119808,"m0001_us_m0001_00218.TextGrid",1,"ORT-MAU","IntervalTier",0,8.36,2.03,2.95,"scoffing",5,"scoffing",6.57894736842105,44990,10.7141955218352,0.92,8,-0.212174037559979,-3.81128558751349,3.35523332472158,2.04754537601888,-0.399786397819278
"1740",119825,"m0001_us_m0001_00218.TextGrid",1,"ORT-MAU","IntervalTier",0,8.36,3.44,4.35,"heresy",8,"heresy",6.57894736842105,767790,13.551271537239,0.91,6,0.890106257154922,-2.43762105515347,3.29485698387975,0.541736877759416,-0.399786397819278
"1741",119945,"m0001_us_m0001_00220.TextGrid",1,"ORT-MAU","IntervalTier",0,6.28,1.99,2.28,"whole",5,"whole",4.45859872611465,85202530,18.2605416861943,0.29,5,-0.243444400530614,-0.15747158372621,-0.448476148312899,-0.211167371370313,-1.4642665740043
"1742",119972,"m0001_us_m0001_00220.TextGrid",1,"ORT-MAU","IntervalTier",0,6.28,3.4,3.88,"front",11,"front",4.45859872611465,100886343,18.4295051243295,0.48,5,0.858835894184286,-0.0756623262471572,0.698674327681625,-0.211167371370313,-1.4642665740043
"1743",120005,"m0001_us_m0001_00221.TextGrid",1,"ORT-MAU","IntervalTier",0,8.48,4.23,4.61,"five",5,"five",4.12735849056604,104165769,18.4614941208355,0.38,4,1.50769592582497,-0.0601737916828557,0.0949109192634544,-0.964071620500042,-1.63055935117363
"1744",120010,"m0001_us_m0001_00221.TextGrid",1,"ORT-MAU","IntervalTier",0,8.48,4.61,5.14,"times",6,"times",4.12735849056604,202950880,19.1284745372831,0.529999999999999,5,1.80476437404601,0.262766918004991,1.00055603189071,-0.211167371370313,-1.63055935117363
"1745",120016,"m0001_us_m0001_00221.TextGrid",1,"ORT-MAU","IntervalTier",0,8.48,5.14,5.69,"higher",7,"higher",4.12735849056604,82515596,18.2284978758629,0.550000000000001,6,2.21909668340693,-0.172986658223686,1.12130871357435,0.541736877759416,-1.63055935117363
"1746",120067,"m0001_us_m0001_00222.TextGrid",1,"ORT-MAU","IntervalTier",0,6.12,3.15,3.97,"wells",6,"wells",3.43137254901961,14073676,16.4598166600698,0.82,5,0.663396125617814,-1.02935238194595,2.7514699163034,-0.211167371370313,-1.97996568129196
"1747",120094,"m0001_us_m0001_00223.TextGrid",1,"ORT-MAU","IntervalTier",0,6.72,2.17,2.45,"have",5,"have",6.25,1564202750,21.1706421062174,0.28,4,-0.102727767162755,1.25155013824653,-0.508852489154713,-0.964071620500042,-0.56492808523138
"1748",120150,"m0001_us_m0001_00224.TextGrid",1,"ORT-MAU","IntervalTier",0,5.76,1.2,1.81,"culture",3,"culture",4.51388888888889,68606429,18.0438968055061,0.61,7,-0.861034069200665,-0.262367394449299,1.48356675862525,1.29464112688915,-1.43650921323971
"1749",120192,"m0001_us_m0001_00225.TextGrid",1,"ORT-MAU","IntervalTier",0,6.36,1.42,2.13,"happened",3,"happened",3.30188679245283,24951096,17.0324283070527,0.71,8,-0.68904707286217,-0.752103444657716,2.08733016704342,2.04754537601888,-2.04497151015118
"1750",120241,"m0001_us_m0001_00226.TextGrid",1,"ORT-MAU","IntervalTier",0,6.36,2.38,2.78,"there",7,"there",2.51572327044025,701170205,20.3682612186653,0.4,5,0.0614416384330817,0.863050795722904,0.215663600947089,-0.211167371370313,-2.43964975679646
"1751",120317,"m0001_us_m0001_00228.TextGrid",1,"ORT-MAU","IntervalTier",0,6.16,3.17,3.75,"tiny",10,"tiny",6.00649350649351,17298541,16.6661327206515,0.58,4,0.679031307103132,-0.929457612352723,1.3024377360998,-0.964071620500042,-0.687175827861118
"1752",120361,"m0001_us_m0001_00229.TextGrid",1,"ORT-MAU","IntervalTier",0,9.16,1.795,2.57,"things",6,"things",5.45851528384279,147969893,18.8125193853589,0.775,6,-0.395887420012462,0.109786742761791,2.47977638251523,0.541736877759416,-0.962277734856139
"1753",120476,"m0001_us_m0001_00231.TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,1.38,1.73,"need",4,"need",5.46875,319376932,19.581882568219,0.35,4,-0.720317435832805,0.482299467503906,-0.0862181032619954,-0.964071620500042,-0.957139592835127
"1754",120485,"m0001_us_m0001_00231.TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,1.89,2.43,"adjust",6,"adjust",5.46875,9115016,16.0254337214417,0.54,6,-0.321620307957203,-1.23967330144761,1.06093237273253,0.541736877759416,-0.957139592835127
"1755",120571,"m0001_us_m0001_00232.TextGrid",1,"ORT-MAU","IntervalTier",0,8.4,6.21,6.86,"priority",9,"priority",5.35714285714286,32917021,17.3095004375764,0.65,8,3.05557889287143,-0.617949774985357,1.72507212199252,2.04754537601888,-1.01316980820709
"1756",120770,"m0001_us_m0001_00236.TextGrid",1,"ORT-MAU","IntervalTier",0,3.96,2.09,2.73,"bottom",7,"bottom",4.54545454545455,45598411,17.6353834273862,0.64,6,-0.165268493104025,-0.460162707465604,1.6646957811507,0.541736877759416,-1.42066228363955
"1757",120830,"m0001_us_m0001_00237.TextGrid",1,"ORT-MAU","IntervalTier",0,7.92,4.75,5.32,"sucked",13,"sucked",5.17676767676768,2471917,14.7205045209442,0.57,6,1.91421064444323,-1.87149809226456,1.24206139525798,0.541736877759416,-1.10372369163653
"1758",120880,"m0001_us_m0001_00238.TextGrid",1,"ORT-MAU","IntervalTier",0,6.16,2.58,2.9,"take",5,"take",5.35714285714286,264349801,19.3927837878556,0.32,4,0.217793453286259,0.390741015672713,-0.267347125787448,-0.964071620500042,-1.01316980820709
"1759",120942,"m0001_us_m0001_00239.TextGrid",1,"ORT-MAU","IntervalTier",0,9.08,2.87,3.35,"changing",8,"changing",5.2863436123348,32076618,17.2836379114649,0.48,8,0.444503584823366,-0.630471975533979,0.698674327681625,2.04754537601888,-1.04871320474261
"1760",120954,"m0001_us_m0001_00239.TextGrid",1,"ORT-MAU","IntervalTier",0,9.08,3.41,3.79,"light",10,"light",5.2863436123348,126699632,18.6573297407883,0.38,5,0.866653484926945,0.0346465246715078,0.0949109192634544,-0.211167371370313,-1.04871320474261
"1761",121049,"m0001_us_m0001_00241.TextGrid",1,"ORT-MAU","IntervalTier",0,5.4,1.88,2.45,"began",4,"began",3.33333333333333,38269468,17.4601629560771,0.57,5,-0.329437898699862,-0.54500151526415,1.24206139525798,-0.211167371370313,-2.02918438028537
"1762",121078,"m0001_us_m0001_00242.TextGrid",1,"ORT-MAU","IntervalTier",0,8.36,1.38,1.72,"want",3,"want",5.62200956937799,258690345,19.3711423252383,0.34,4,-0.720317435832805,0.380262583137122,-0.146594444103812,-0.964071620500042,-0.880198579381761
"1763",121137,"m0001_us_m0001_00242.TextGrid",1,"ORT-MAU","IntervalTier",0,8.36,6.07,6.57,"want",15,"want",5.62200956937799,258690345,19.3711423252383,0.5,4,2.9461326224742,0.380262583137122,0.819427009365259,-0.964071620500042,-0.880198579381761
"1764",121171,"m0001_us_m0001_00243.TextGrid",1,"ORT-MAU","IntervalTier",0,4.32,2.26,2.77,"using",5,"using",4.16666666666667,269448880,19.4118892457198,0.51,5,-0.0323694504788248,0.399991557321964,0.879803350207077,-0.211167371370313,-1.61082543884137
"1765",121255,"m0001_us_m0001_00244.TextGrid",1,"ORT-MAU","IntervalTier",0,6.44,4.36,4.62,"them",16,"them",6.98757763975155,403000411,19.8144481397616,0.26,4,1.60932460547954,0.594903809206945,-0.62960517083835,-0.964071620500042,-0.194641444512317
"1766",121311,"m0001_us_m0001_00246.TextGrid",1,"ORT-MAU","IntervalTier",0,5.44,0.59,1.15,"Joseph",2,"joseph",7.72058823529412,30285903,17.2261929146936,0.56,6,-1.33790710450286,-0.658285877663441,1.18168505441616,0.541736877759416,0.173352399669791
"1767",121398,"m0001_us_m0001_00247.TextGrid",1,"ORT-MAU","IntervalTier",0,7.28,3.97,4.48,"Zero",6,"zero",6.18131868131868,30735412,17.2409260331464,0.51,4,1.30443856651584,-0.651152349284329,0.879803350207077,-0.964071620500042,-0.599408217767974
"1768",121500,"m0001_us_m0001_00248.TextGrid",1,"ORT-MAU","IntervalTier",0,6.28,4.43,4.91,"school",14,"school",6.36942675159236,343057316,19.653408093211,0.48,6,1.66404774067815,0.516930924788278,0.698674327681628,0.541736877759416,-0.504972185979851
"1769",121529,"m0001_us_m0001_00249.TextGrid",1,"ORT-MAU","IntervalTier",0,7.36,3.16,3.4,"would",5,"would",5.70652173913043,572644147,20.1657750468529,0.24,5,0.671213716360474,0.765010393914198,-0.750357852521984,-0.211167371370313,-0.837770873129641
"1770",121616,"m0001_us_m0001_00251.TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.48,1.77,"have",4,"have",4.6875,1564202750,21.1706421062174,0.29,4,-0.642141528406216,1.25155013824653,-0.448476148312898,-0.964071620500042,-1.34935110043887
"1771",121625,"m0001_us_m0001_00251.TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.92,2.43,"change",6,"change",4.6875,210601244,19.1654770645793,0.51,6,-0.298167535729226,0.280682919930359,0.879803350207077,0.541736877759416,-1.34935110043887
"1772",121725,"m0001_us_m0001_00253.TextGrid",1,"ORT-MAU","IntervalTier",0,4.44,1.31,1.91,"envious",4,"envious",6.75675675675676,475528,13.0721810446177,0.6,7,-0.775040571031417,-2.66958862103169,1.42319041778343,1.29464112688915,-0.31052062083976
"1773",121744,"m0001_us_m0001_00253.TextGrid",1,"ORT-MAU","IntervalTier",0,4.44,2.21,2.68,"Queen",8,"queen",6.75675675675676,32366847,17.2926452161536,0.47,5,-0.071457404192119,-0.626110789962704,0.638297986839809,-0.211167371370313,-0.31052062083976
"1774",121754,"m0001_us_m0001_00253.TextGrid",1,"ORT-MAU","IntervalTier",0,4.44,2.82,3.38,"England",10,"england",6.75675675675676,68620426,18.0441008034779,0.56,7,0.405415631110072,-0.262268622059338,1.18168505441616,1.29464112688915,-0.31052062083976
"1775",121773,"m0001_us_m0001_00254.TextGrid",1,"ORT-MAU","IntervalTier",0,5.84,2.37,2.73,"only",3,"only",3.25342465753425,661844114,20.3105406088307,0.36,4,0.053624047690423,0.835103446379616,-0.0258417624201797,-0.964071620500042,-2.06930099110876
"1776",121833,"m0001_us_m0001_00255.TextGrid",1,"ORT-MAU","IntervalTier",0,6.32,4.37,4.77,"there",7,"there",3.48101265822785,701170205,20.3682612186653,0.399999999999999,5,1.6171421962222,0.863050795722904,0.215663600947086,-0.211167371370313,-1.95504482104213
"1777",121894,"m0001_us_m0001_00257.TextGrid",1,"ORT-MAU","IntervalTier",0,5.68,1.99,2.25,"this",4,"this",5.80985915492958,3228469771,21.8952741068152,0.26,4,-0.243444400530614,1.60240477620115,-0.629605170838349,-0.964071620500042,-0.785892314867293
"1778",121953,"m0001_us_m0001_00258.TextGrid",1,"ORT-MAU","IntervalTier",0,5.08,1.61,2.39,"original",5,"original",4.52755905511811,113453183,18.5469008252091,0.78,8,-0.540512848751651,-0.01882130060163,2.50996455293614,2.04754537601888,-1.42964636971208
"1779",122029,"m0001_us_m0001_00259.TextGrid",1,"ORT-MAU","IntervalTier",0,9.64,6.83,7.33,"just",13,"just",4.46058091286307,462836169,19.9528837027797,0.5,4,3.54026951891628,0.661931982545584,0.819427009365259,-0.964071620500042,-1.46327145534453
"1780",122106,"m0001_us_m0001_00261.TextGrid",1,"ORT-MAU","IntervalTier",0,7.44,2.63,2.98,"just",4,"just",4.3010752688172,462836169,19.9528837027797,0.35,4,0.256881406999553,0.661931982545584,-0.0862181032619954,-0.964071620500042,-1.54334819022137
"1781",122137,"m0001_us_m0001_00261.TextGrid",1,"ORT-MAU","IntervalTier",0,7.44,5.64,6.04,"over",10,"over",4.3010752688172,459222855,19.9450461730725,0.4,4,2.60997622053987,0.658137182363409,0.215663600947091,-0.964071620500042,-1.54334819022137
"1782",122168,"m0001_us_m0001_00262.TextGrid",1,"ORT-MAU","IntervalTier",0,3.8,1.27,1.52,"what",5,"what",6.05263157894737,812395582,20.5154979494479,0.25,4,-0.806310934002053,0.934340346598026,-0.689981511680166,-0.964071620500042,-0.664013097678642
"1783",122376,"m0001_us_m0001_00266.TextGrid",1,"ORT-MAU","IntervalTier",0,4.88,1.9,2.4,"invited",4,"invited",6.14754098360656,14757576,16.5072671360075,0.5,7,-0.313802717214544,-1.00637765885596,0.819427009365259,1.29464112688915,-0.616365659999084
"1784",122514,"m0001_us_m0001_00268.TextGrid",1,"ORT-MAU","IntervalTier",0,3.8,1.07,1.38,"pull",4,"pull",5,19061871,16.7632006150662,0.31,4,-0.96266274885523,-0.882458969008516,-0.327723466629265,-0.964071620500042,-1.19246649739738
"1785",122528,"m0001_us_m0001_00268.TextGrid",1,"ORT-MAU","IntervalTier",0,3.8,1.95,2.79,"eyelids",7,"eyelids",5,544998,13.2085374039139,0.84,7,-0.27471476350125,-2.60356716319627,2.87222259798704,1.29464112688915,-1.19246649739738
"1786",122553,"m0001_us_m0001_00269.TextGrid",1,"ORT-MAU","IntervalTier",0,4.36,1.37,1.85,"having",5,"having",4.81651376146789,109360096,18.5101566282143,0.48,6,-0.728135026575464,-0.036612223336084,0.698674327681625,0.541736877759416,-1.28458222762358
"1787",122650,"m0001_us_m0001_00271.TextGrid",1,"ORT-MAU","IntervalTier",0,5.36,3.27,3.68,"better",7,"better",4.85074626865672,157079378,18.8722618279005,0.41,6,0.757207214529721,0.138713029526897,0.276039941788907,0.541736877759416,-1.26739645705898
"1788",122691,"m0001_us_m0001_00272.TextGrid",1,"ORT-MAU","IntervalTier",0,8.44,2.57,3.37,"asylum",6,"asylum",6.16113744075829,5065723,15.4380074298017,0.8,6,0.2099758625436,-1.52409524073314,2.63071723461977,0.541736877759416,-0.60953982069342
"1789",122702,"m0001_us_m0001_00272.TextGrid",1,"ORT-MAU","IntervalTier",0,8.44,3.95,4.37,"instead",8,"instead",6.16113744075829,56499843,17.8497484173517,0.42,7,1.28880338503052,-0.356370781519118,0.336416282630723,1.29464112688915,-0.60953982069342
"1790",122816,"m0001_us_m0001_00275.TextGrid",1,"ORT-MAU","IntervalTier",0,5.08,1.04,1.27,"blow",2,"blow",4.52755905511811,31344495,17.2605492115379,0.23,4,-0.986115521083206,-0.64165113605553,-0.8107341933638,-0.964071620500042,-1.42964636971208
"1791",122844,"m0001_us_m0001_00275.TextGrid",1,"ORT-MAU","IntervalTier",0,5.08,2.61,2.85,"full",8,"full",4.52755905511811,309929179,19.551854374505,0.24,4,0.241246225514236,0.467760320702108,-0.750357852521982,-0.964071620500042,-1.42964636971208
"1792",122947,"m0001_us_m0001_00277.TextGrid",1,"ORT-MAU","IntervalTier",0,5.72,4.63,5.1,"have",10,"have",6.29370629370629,1564202750,21.1706421062174,0.47,4,1.82039955553133,1.25155013824653,0.638297986839807,-0.964071620500042,-0.542986182708096
"1793",122979,"m0001_us_m0001_00278.TextGrid",1,"ORT-MAU","IntervalTier",0,8.6,3.14,3.51,"Next",6,"next",5.81395348837209,425903347,19.8697229935148,0.37,4,0.655578534875156,0.621666964554214,0.034534578421636,-0.964071620500042,-0.78383683366138
"1794",122986,"m0001_us_m0001_00278.TextGrid",1,"ORT-MAU","IntervalTier",0,8.6,3.51,3.94,"Tweet",7,"tweet",5.81395348837209,168757,12.0362150893559,0.43,5,0.944829392353534,-3.17118592817084,0.396792623472541,-0.211167371370313,-0.78383683366138
"1795",123144,"m0001_us_m0001_00280.TextGrid",1,"ORT-MAU","IntervalTier",0,6.76,3,3.44,"whether",8,"whether",6.80473372781065,105014961,18.469613383686,0.44,7,0.546132264477932,-0.0562425810469616,0.457168964314357,1.29464112688915,-0.286434707051206
"1796",123155,"m0001_us_m0001_00280.TextGrid",1,"ORT-MAU","IntervalTier",0,6.76,3.66,4.35,"good",10,"good",6.80473372781065,365796396,19.7175874414942,0.69,4,1.06209325349342,0.548005486755542,1.96657748535978,-0.964071620500042,-0.286434707051206
"1797",123218,"m0001_us_m0001_00282.TextGrid",1,"ORT-MAU","IntervalTier",0,4.24,1.14,1.45,"when",3,"when",3.30188679245283,650621178,20.2934381229647,0.31,4,-0.907939613656618,0.826822710113874,-0.327723466629264,-0.964071620500042,-2.04497151015118
"1798",123365,"m0001_us_m0001_00284.TextGrid",1,"ORT-MAU","IntervalTier",0,7.48,5.86,6.5,"capable",13,"capable",6.95187165775401,16380415,16.6115969718436,0.64,7,2.78196321687837,-0.955862905505372,1.6646957811507,1.29464112688915,-0.212566944710368
"1799",123453,"m0001_us_m0001_00286.TextGrid",1,"ORT-MAU","IntervalTier",0,7.56,3.58,4.27,"expose",9,"expose",6.87830687830688,3598867,15.0961296316687,0.69,6,0.999552527552146,-1.68962672566582,1.96657748535978,0.541736877759416,-0.249498724618843
"1800",123523,"m0001_us_m0001_00287.TextGrid",1,"ORT-MAU","IntervalTier",0,4.72,2.78,3.45,"default",7,"default",4.44915254237288,53511683,17.7954105618579,0.67,7,0.374145268139436,-0.382680258054507,1.84582480367615,1.29464112688915,-1.46900884852137
"1801",123552,"m0001_us_m0001_00288.TextGrid",1,"ORT-MAU","IntervalTier",0,4.96,2.66,3.12,"subtle",5,"subtle",3.2258064516129,5175269,15.4594018764411,0.46,6,0.28033417922753,-1.51373640918319,0.577921645997991,0.541736877759416,-2.08316617918137
"1802",123635,"m0001_us_m0001_00290.TextGrid",1,"ORT-MAU","IntervalTier",0,4.28,1.82,2.25,"some",4,"some",4.20560747663551,548829454,20.1232983027608,0.43,4,-0.376343443155815,0.744443868205106,0.39679262347254,-0.964071620500042,-1.59127595559633
